entity_id,canonical_name,greek_name,tradition,entity_type,category,primary_domains,tags,cult_scope,primary_period,evidence_confidence,review_status,inclusion_basis,earth_association_score,chthonic_flag,serpent_flag,short_note
ENT_ODYSSEUS,Odysseus,,Greek,Hero/deified mortal/cult figure,Heroes and apotheosed mortals,hero cult; local mythic memory,hero cult;apotheosis or local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,Hero or apotheosed mortal category; cult status must be checked per locality.
ENT_MENELAUS,Menelaus,,Greek,Hero/deified mortal/cult figure,Heroes and apotheosed mortals,hero cult; local mythic memory,hero cult;apotheosis or local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,Hero or apotheosed mortal category; cult status must be checked per locality.
ENT_HELEN,Helen,,Greek,Hero/deified mortal/cult figure,Heroes and apotheosed mortals,hero cult; local mythic memory,hero cult;apotheosis or local cult potential,Greek world,Archaic-Classical/Roman reception,A,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,Hero or apotheosed mortal category; cult status must be checked per locality.
ENT_IPHIGENIA,Iphigenia,,Greek,Hero/deified mortal/cult figure,Heroes and apotheosed mortals,hero cult; local mythic memory,hero cult;apotheosis or local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,Hero or apotheosed mortal category; cult status must be checked per locality.
ENT_ORESTES,Orestes,,Greek,Hero/deified mortal/cult figure,Heroes and apotheosed mortals,hero cult; local mythic memory,hero cult;apotheosis or local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,Hero or apotheosed mortal category; cult status must be checked per locality.
ENT_PYLADES,Pylades,,Greek,Hero/deified mortal/cult figure,Heroes and apotheosed mortals,hero cult; local mythic memory,hero cult;apotheosis or local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,Hero or apotheosed mortal category; cult status must be checked per locality.
ENT_DIOMEDES,Diomedes,,Greek,Hero/deified mortal/cult figure,Heroes and apotheosed mortals,hero cult; local mythic memory,hero cult;apotheosis or local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,Hero or apotheosed mortal category; cult status must be checked per locality.
ENT_HIPPOLYTUS,Hippolytus,,Greek,Hero/deified mortal/cult figure,Heroes and apotheosed mortals,hero cult; local mythic memory,hero cult;apotheosis or local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,Hero or apotheosed mortal category; cult status must be checked per locality.
ENT_HYACINTHUS,Hyacinthus,,Greek,Hero/deified mortal/cult figure,Heroes and apotheosed mortals,hero cult; local mythic memory,hero cult;apotheosis or local cult potential,Greek world,Archaic-Classical/Roman reception,A,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,Hero or apotheosed mortal category; cult status must be checked per locality.
ENT_ADONIS_HERO,Adonis Hero,,Greek,Hero/deified mortal/cult figure,Heroes and apotheosed mortals,hero cult; local mythic memory,hero cult;apotheosis or local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,Hero or apotheosed mortal category; cult status must be checked per locality.
ENT_ERECHTHEUS,Erechtheus,,Greek,Hero/deified mortal/cult figure,Heroes and apotheosed mortals,hero cult; local mythic memory,hero cult;apotheosis or local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,Hero or apotheosed mortal category; cult status must be checked per locality.
ENT_CECROPS,Cecrops,,Greek,Hero/deified mortal/cult figure,Heroes and apotheosed mortals,hero cult; local mythic memory,hero cult;apotheosis or local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,Hero or apotheosed mortal category; cult status must be checked per locality.
ENT_ION,Ion,,Greek,Hero/deified mortal/cult figure,Heroes and apotheosed mortals,hero cult; local mythic memory,hero cult;apotheosis or local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,Hero or apotheosed mortal category; cult status must be checked per locality.
ENT_MINOS_HERO,Minos Hero,,Greek,Hero/deified mortal/cult figure,Heroes and apotheosed mortals,hero cult; local mythic memory,hero cult;apotheosis or local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,Hero or apotheosed mortal category; cult status must be checked per locality.
ENT_RHADAMANTHYS_HERO,Rhadamanthys Hero,,Greek,Hero/deified mortal/cult figure,Heroes and apotheosed mortals,hero cult; local mythic memory,hero cult;apotheosis or local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,Hero or apotheosed mortal category; cult status must be checked per locality.
ENT_AEACUS_HERO,Aeacus Hero,,Greek,Hero/deified mortal/cult figure,Heroes and apotheosed mortals,hero cult; local mythic memory,hero cult;apotheosis or local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,Hero or apotheosed mortal category; cult status must be checked per locality.
ENT_PELOPS,Pelops,,Greek,Hero/deified mortal/cult figure,Heroes and apotheosed mortals,hero cult; local mythic memory,hero cult;apotheosis or local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,Hero or apotheosed mortal category; cult status must be checked per locality.
ENT_OENOMAUS,Oenomaus,,Greek,Hero/deified mortal/cult figure,Heroes and apotheosed mortals,hero cult; local mythic memory,hero cult;apotheosis or local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,Hero or apotheosed mortal category; cult status must be checked per locality.
ENT_JASON,Jason,,Greek,Hero/deified mortal/cult figure,Heroes and apotheosed mortals,hero cult; local mythic memory,hero cult;apotheosis or local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,Hero or apotheosed mortal category; cult status must be checked per locality.
ENT_MEDEA,Medea,,Greek,Hero/deified mortal/cult figure,Heroes and apotheosed mortals,hero cult; local mythic memory,hero cult;apotheosis or local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,Hero or apotheosed mortal category; cult status must be checked per locality.
ENT_MELEAGER,Meleager,,Greek,Hero/deified mortal/cult figure,Heroes and apotheosed mortals,hero cult; local mythic memory,hero cult;apotheosis or local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,Hero or apotheosed mortal category; cult status must be checked per locality.
ENT_ATALANTA,Atalanta,,Greek,Hero/deified mortal/cult figure,Heroes and apotheosed mortals,hero cult; local mythic memory,hero cult;apotheosis or local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,Hero or apotheosed mortal category; cult status must be checked per locality.
ENT_PROTESILAUS,Protesilaus,,Greek,Hero/deified mortal/cult figure,Heroes and apotheosed mortals,hero cult; local mythic memory,hero cult;apotheosis or local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,Hero or apotheosed mortal category; cult status must be checked per locality.
ENT_HECTOR,Hector,,Greek,Hero/deified mortal/cult figure,Heroes and apotheosed mortals,hero cult; local mythic memory,hero cult;apotheosis or local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,Hero or apotheosed mortal category; cult status must be checked per locality.
ENT_MEMNON,Memnon,,Greek,Hero/deified mortal/cult figure,Heroes and apotheosed mortals,hero cult; local mythic memory,hero cult;apotheosis or local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,Hero or apotheosed mortal category; cult status must be checked per locality.
ENT_AENEAS_GREEK_RECEPTION,Aeneas Greek reception,,Greek,Hero/deified mortal/cult figure,Heroes and apotheosed mortals,hero cult; local mythic memory,hero cult;apotheosis or local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,Hero or apotheosed mortal category; cult status must be checked per locality.
ENT_ASCLEPIUS_HERO,Asclepius Hero,,Greek,Hero/deified mortal/cult figure,Heroes and apotheosed mortals,hero cult; local mythic memory,hero cult;apotheosis or local cult potential,Greek world,Archaic-Classical/Roman reception,A,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,Hero or apotheosed mortal category; cult status must be checked per locality.
ENT_ARISTAEUS_HERO,Aristaeus Hero,,Greek,Hero/deified mortal/cult figure,Heroes and apotheosed mortals,hero cult; local mythic memory,hero cult;apotheosis or local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,Hero or apotheosed mortal category; cult status must be checked per locality.
